,Unnamed: 0,Unnamed: 0.1,category,url,question
592,592,818,hipertensi,/komunitas/topic/hipertensi-dan-komplikasinya,"


  mengenai hipertensi dan komplikasinya, saya penderita hipertensi dari 5 tahun yang lalu, bebeapa obat telah saya minum dari captopril, amlodipine, tensivask, spironolactone, candesartan, bisoprolol, micardis plus, clonide, dan yang lainnya saya tidak ingat . sekarang saya rutin minum obat bpjs 16mg candesartan, 2,5 mg bisoprolol dan 10mg amlodipine
kemarin saya ikut seminat kesehatan yang salah satu penjelasan nya kalau ada kerusakan ginjal bila dicek proteinnya positif 1
yang mau saya kan :
1.Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â  saya penah dicek 4 tahun yang lalu proteinnya di urin positif tapi tidak ada tambahn nya 1 atau 2 ? tapi 1 bulan yang lalu dicek ureum dan ceratin nya masih di batas normal, bagaimana penjelasan nya ?
2.Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â  untuk hipertensi kan harus minum setiap hari dengan saya konsumsi 3 obat tersebut, bagaimana logika nya kalau yang untuk sakit ginjal penjelasan  di seminar tersebut obat seperti amlodipine tidak akan diberikan, kalau saya minum obat spt amlodipine apa tidak akan mengarah ke Ã¢ÂÂperburukanÃ¢ÂÂ ginjal kalau diminum setiap hari
3.Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â Ã¢Â  saya sudah mencoba keras dengan Ã¢ÂÂmodification lifestyleÃ¢ÂÂ , olahraga ringan, pengaturan pola makan, tapi sepertinya belum cukup, apa yang harus saya lakukan selain minum obat setiap hari?
mohon penjelasan nya, 
gunadi"
610,610,389,hipertensi,/komunitas/topic/apakah-pembuluh-darah-kecil-termasuk-penyebab-hipertensi,"hai , saya husnul, usia saya 20 tahun. saat ini saya sedang mengalami hipertensi dengan tekanan darah sebesar 160/100,, setelah saya konsultasikan dengan  lain secara langsung ada salah satu omongan  yang memungkinkan saya terkena hipertensi yaitu karna pembuluh darah saya kecil,, apakah itu alasan yang sesuai ? karna saya sudah melakukan cek kolesterol melalui lab dan hasilnya normal2 saja, saya pun juga bukan karna keturunan,, mohon jawaban nya segera , .
"
882,882,2539,serangan-jantung,/komunitas/topic/sesak-dada-di-sebelah-kiri,", ya saya sering mengalami sesak di dada sebelah kiri?"
311,311,390,gagal-jantung,/komunitas/topic/efek-obat-26," sy ingin  sy ad alergi terhadap obat yg mengandung gin dan sy juga punya riwayat penyakit asma, apakah sy boleh konsumsi viagra? dan dosisnya harus seberapa?  
"
784,784,2580,serangan-jantung,/komunitas/topic/ga-tau-penyakit-atw-ap,"mlm  ,   ?
bbrppa hari ne saya sring bngt nyeskk nfs trus skt ulu hati , d srtai mual2 sma pert bgah , knpa  ?"
1027,1027,2618,serangan-jantung,/komunitas/topic/dada-sebelah-kiri-seperti-di-tusuk-jarum," , dada saya sebelah kiri kok sering ke tusuk jarum  ? terimakasih."
448,448,378,gagal-jantung,/komunitas/topic/kreatinin-dan-ureum-tinggi," ,laki2 usia 29 tahun hasil lab nyakreatinin 17.3ureum 153gimana ?
"
482,482,826,gagal-jantung,/komunitas/topic/boleh-atau-tidak-9," sy mau  apakah penderita penyakit mr,chf,pjr boleh makan buah nangka / sayur nangka gak ya?"
181,181,870,aritmia,/komunitas/topic/kenapa-orang-indonesia-percaya-masuk-angin,",  sih orang indonesia percaya dan bersihkeras bahwa masuk angin itu adalah sebuh penyakit. bahkan mereka percaya masuk angin itu benar-benar ada angin yang masuk ke badan. padahal sudah saya coba jelaskan kondisi medis yang terjadi dibalik ""masuk angin"" kepada mereka. tapi mereka tidak percaya.
"
166,166,876,aritmia,/komunitas/topic/keringat-dingin-65,",  gejala apa jika mngalami keringat dingin,detak jantung gak stabil dan susah untuk tidur klo malam.
terimaksih 
"
1086,1086,1116,stroke,/komunitas/topic/tentang-maag-dan-asam-lambung,", saya punya kakek dengan usia 70 tahun lebih. sudah 1 bulan ini beliau sudah tidak bisa duduk lama dan hanya terbaring saja. dan sudah 4 hari ini kakek saya tidak mau makan sedangkan dia punya riwayat penyakit maag dan asam lambung, kemarin hanya di kasih minum saja juga sudah tersedak lalu kaya yang sesak napas trus gak bergerak dan mata ke ataaaas kaya gak sadarkan diri gitu. selang beberapa menit beliau batuk, dan bilang ka tadi mau batuk tapi susah. nah  jadi apa yang harus saya lakukan untuk mengatasi masalah tersebut, kami juga sudah membawanya ke  (seminggu ini udah 2 x) tapi belum ada tanda perkembangan baiknya. apa harus di infus saja, karna sulit makan ?
"
422,422,768,gagal-jantung,/komunitas/topic/pergelangan-kaki-bengkak-setelah-pasang-ring-jantung,"  ,  sebulan yg lalu melakukan operasi pasang ring jantung karena mengalami jantung koroner disebabkan hipertensi dan keturunan. saat setelah operasi  memwriksa kaki  dan tdk bengkak sampai melakukan rawat jalan pun tdk bengkak di kakinya. tetapi setelah sebulan  pergelangan kakinya bengkak namun hanya di kaki kiri yg bengkaknya lebih besar. itu disebabkan karna apa  kaki bengkak gitu? apakah saya harus bawa  ke rs?
"
851,851,2727,serangan-jantung,/komunitas/topic/nyeri-dada-sebelah-kanan-2,",  . beberapa hari kemarin sewaktu saya nafas panjang dada sebelah kanan terasa nyeri. terus beberapa hari kemudian sudah tidak nyeri saat ambil napas, namun tetap saja nyeri kalau dada nya diteken. itu  ya? apa perlu priksa ke  secepatnya?"
1102,1102,1600,stroke,/komunitas/topic/pendarahan-di-kepala,", saya kan dulu ada pendarahan di kepala sebelah kiri, jadi yang lumpuh sebelah kanan....
sudah ke rs..agak mending sih...trus ada tips gak buat terapi di rumah buat ngelancarin gerak tubuh yang sebelah kanan.."
378,378,2197,gagal-jantung,/komunitas/topic/apa-obat-utk-sesak-nafas,"met , klo mlakukan aktivits gmpang susah brnafas.
kalo bwt brnafas rasanya berat,kyk sesak gtu.
kira sakit apa ,trus obanya apa?
makasih sebelumnya"
202,202,2393,aritmia,/komunitas/topic/jantung-berdebar-7,    belakangan ini jantung saya berdebar dan detak nya kencang sampai saya terjaga setiap malam tidak bisa tidur . barang yg saya pegang juga getar sesuai irama jantung. capek gaenak bgt . kepala saya suka sakit . berobat kemarin2 tp kata nya kelelahan . tp tetep ga ilang2 sudah beberapa hari . mohon pencerahan trimakasih banyak 
217,217,2396,aritmia,/komunitas/topic/apa-obat-untuk-pingsan-seperti-ini,",, aku sering pingsan disekolah sebelum itu aku selalu merasa pusing diseluruh kepala apalagi di bagian belakang , dan itu ada gejalanya lagi seperti jatung detaknya ngk beraturan gtu  :( bantu  trimakasih"
1048,1048,2023,stroke,/komunitas/topic/terapi-tambahan-untuk-stroke, apakah terapi tambahan diluar jadwal terapi dapat mempengaruhi proses recovery pasien stroke?Ã¢Â 
1066,1066,1552,stroke,/komunitas/topic/stroke-65," ,  terkena serangan stroke dan dirawat di rs,  yang menangani adalah  spesialis penyakit dalam,setelah selesai perawatan  diperbolehkan pulang dan selanjutnya berobat jalan. ingatan  belum pulih, membaca juga masih belum bisa, apakah kami harus membawa ayah ke  spesialis syaraf ? atau bagaimana solusinya... terimakasih...."
329,329,794,gagal-jantung,/komunitas/topic/sudah-didiagnosis-gagal-jantung-di-usia-remaja," , sekitar 4 tahun lalu saat masih sekolah smp kelas 3 diusianya yg masih 16 tahun teman saya sudah didiagnosis oleh  sp.jp gagal jantung (chf), sebelum ke  sp.jp teman saya berobat tradisional, karena dirasa tidak ada perubahan akhirnya teman saya berobat ke , karena saat itu kondisinya sesak nafas hebat, dada yg maju, kedua kakinya bengkak, buah jakar ikut membengkak, itu meresepkan obat sprinolactone dan menyuruh untuk dirujuk ke spesialis jantung ka, setelah dirujuk ke  jantung barulah mulai ditegakan diagnosisnya yaitu gagal jantung, obat yg diberikan  jantung berupa bisoprolol fumarate, ramipril, clopidogrel, dan furosemide. alhamdulillah semenjak berobat ke  jantung kondisinya lebih terkontrol skrg, namun dada nya tetap maju dan tidak bisa normal lg itu  yah? yg saya lihat cuma kondisi sesak dan bengkak aja yg membaik.
nah yg mau saya kan itu  penyakit gagal jantung bisa dialami di usia remaja yah ? padahal riwayat keluarga atau faktor genetik nya itu gaada yg punya penyakit gagal jantung , berat badan juga normal, merokok sih iya tapi tidak banyak.  bisa begitu ?
tolong berikan jawaban, 
"
412,412,2236,gagal-jantung,/komunitas/topic/apa-obat-sakit-kepala-sebelah-dan-obat-jantuna,",saya trkadang suka pusing kepala sebelah,itu akibat dr apa yh?dan hrs d obat atau bgimna,?dan obat untuk jantung apa yh ok?mf ,gigi atas pd anak 2,5thn keropos tpi mulutnya bau..obatnya apa yh?trimaksh byk."
1158,1158,1096,stroke,/komunitas/topic/susu-untuk-penyakit-strok,",    umur 63th baru pulang dari rumah sakit kemarin karena penyakit strok, minum susu lewat selang hidung,susu nya udah habis nama susu nya ap
"
717,717,972,hipertensi,/komunitas/topic/kondisi-tidak-fit-sesudah-divonis-hipertensi," yth, kira kira sebulan yang lalu saya kena hipertensi. hasil pengukuran tensi 150/110, saya harus minum captopril 12,5mg pagi malam dan siangnya amlodipin 5mg. sekarang meski tensi saya sudah stabil 120/80 tubuh saya tidak begitu fit. saya sering capek dan pusing. seminggu yang lalu saya cek darah, kolesterol dan trigliserida normal, tapi hb 9,4. mohon saran . ."
229,229,2385,aritmia,/komunitas/topic/saraf-atau-jantung,"slmt  , saya berusia 20thn ,  saya sering merasakan detak jantung saya tidak normal , detak jantung saya terasa berdetak keras hingga terasa sampai bawah kaki dan saat tidur di belakang leher terasa senut2 , saat kambuh dada kiri terasa sesak dan jantung berdetak sangat cepat tp itu terjadi 1-2 menit an setelah itu normal kembali saat kambuh saya merasa panik , cemas dan binung ,kambuh nya pun kadang satu minggu sekali bahkan berbulan bulan  , badan saya terasa lemas , pusing dan mudah ngantuk , saya sudah cek up ke 2 rumah sakit yang berbeda tp hasil nya jantung saya normal , sampai saat ini saya bingung apa yang saya derita penyakit jantung atau saraf , mohon sekali masukan nya dari  dan tolong balas  , terimakasih"
821,821,2724,serangan-jantung,/komunitas/topic/merokok-3,..nama saya debby... sudah berumur 51 tahun..bagaimana caranya agar Ã¢Â  bisa berhenti merokok ?apakah boleh merokok  pada umur 51 tahun?Ã¢Â 
184,184,880,aritmia,/komunitas/topic/kenapa-ketika-berdiri-lama-lalu-langsung-duduk-jantung-tiba-tiba-berdebar-kencang,", sayaÂ umur 14thn.
setiap saya berdiri lama lalu langsung duduk jantung saya tuh berdegupnya itu lebih cepat dan terasa degupannya. contohnya ketika hari senin, saat upacara itu biasanya 40-60 menit, dan kalau di sekolah saya biasanya kalau setelah upacara itu suka ada pengumuman dulu, dan stelah upacara langsung disuruh duduk di lapangan. saya kan berdiri lama sekali tuh ya, nah, ketika saya duduk, jantung saya suka ""deg deg deg deg deg deg,"" lebih cepat dan terasa gitu degupannya wlau dada saya tidk saya pegang. trus karena kadang suka panik ya... saya berdiri lagi karena takut  .
peristiwa sprti ini udah terjadi dari saya masih di sekolah dasar.
"
366,366,403,gagal-jantung,/komunitas/topic/slamat-pagi-dr-bila-bilirubin-direk-tinggi-apakah-penyakit-ini-bisa-menular-dr-2,"slamat pagi dr..orang tua saya perutnya membengkak, trs setelah di tes darah nya yg tinggi itu bilirubin direk dgn sgot. apakah penyakit ini bisa menular dr??
"
424,424,404,gagal-jantung,/komunitas/topic/penanganan-pertama-pada-orang-tua-dengan-ekanan-darah-tinggibadan-menggigil-serta-jantung-berdebar,", saya lady... orang tua saya usia 59th...sering mengalami tekanan darah tinggi... terakhir kali di sertai dengan jantung berdebar, merasa cemas, keringat dingin badan gemetar... tapi bapak gk mau d bwa kerumah sakit ... apa penangan pertama yg harus d lakukan ? terimakasih ...
"
8,8,494,aritmia,/komunitas/topic/aritmia-18,"
saya saya terkena aritmia, ini juga berdasarkan identifikasi  disalah satu rumah sakit ketika saya periksa tahun lalu bahwa saya terkena aritmia. saat itu saya diberi obat 3 butir, dan detak jantung saya kembali normal. setahun berlalu tepat nya seminggu yang lalu detak jantung saya kembali tidak seirama. apakah ini karena aritmia saya kambuh? apa penyebab nya? hanya saja detakan nya jauh lebih agak tenang (tidak seperti tahun lalu, sangat berdebar dan terkadang berdetak pelan, sangat mengganggu). sekarang detakan nya kadang ""menghentak"" namun tidak kencang, tapi sangat terasa kalau tidak ""seirama"".
adakah rekomendasi obat yang mesti saya konsumsi, dan pencegahana nya.
mohon penjelasan nya.

thanks
"
1127,1127,1915,stroke,/komunitas/topic/apakah-ini-stroke-ringan,"slmt ,
 sy brayen di manado.  sy mau , sy skg sedang sakit, tangan kanan sy smacam jaringan sarafnya mati/tidak berfungsi, krna jari2 tgan sy td bisa di gerakan, dan lengan sy sndri masih tmpak kecil skg, sy skg umur 20thn . kelainan ini sy alami ketika kelas 4sd, kra2 umur 8thn , namun pada saat itu sy sdah di bwa berobat oleh org tua, tpi krna di desa kita cman ke mantri, sy cman di sru terapi pke air panas, mereka gak jelasin diagnosa apa untuk pnykit sy ini.  ini pnykit apa? lupus? stroke ringan? atau?
 mnta pnjelasan dan solusinya dong?
 ini email sy : antowb@yahoo.com"
159,159,496,aritmia,/komunitas/topic/apa-penyebab-nya-jika-jantung-kita-seperti-ditarik,"knp y , klo jantung kita terasa di tarik, ap penyebab nya itu ??
"
1299,1299,1716,stroke,/komunitas/topic/serangan-stroke-pada-penderita-hipertensi-yang-rutin-minum-obat,"saya menderita hipertensi, yang juga ada keturunan hipertensi. saya rutin minum obat micardis 40 mg dan simvastatin 20 mg (karena kolesterol cenderung tinggi).apakah serangan stroke dapat menyerang penderita hipertensi yang rutin meminum obat ?"
1018,1018,2490,serangan-jantung,/komunitas/topic/obat-untuk-sakit-nyeri-di-dada-sebelah-kiri,",usia saya,35 thn,beberapa hari ini ada sakit di dada kiri,kadang sesak nafas,tenggorookan ada rasa panas,tapi kalau bisa kentut agak enakan di perut,,g terlalu kembung,,dan itu semua membuat kecemasan mkin hebat,,bah kan sampei takut ,sakit apa  yg saya alami,,? dan gimana solusi pengoba..?,mksih seblumnya.."
1142,1142,1870,stroke,/komunitas/topic/berteriak-setelah-operasi-otak-kecil,.  tuk kondisi  umur 72 tahun. tahun lalu mengalami stroke sebelah badan kiri ngak bisa gerak. dan pecah syaraf diotak besar. dan sekarang mengalami pecah pembuluh darah di otak kecil.  melakukan operasi otak kecil tuk mengeluarkan darahnya. yang ingin saya kan adalah.   setelah sadar dan seminggu setelah operasi mulai suka berteriak teriak. makan masih menggunakan selang. selalu berteriak walaupun kadang dia tau apa yang kita bicarakan. berteriak terus setiap sadar dari tidurnya. mohon penjelasan . 
1130,1130,1056,stroke,/komunitas/topic/pembulu-darah-putih," ,paman saya terkena struk udah 1 thn  setelah melakukan berbagai pengobatan,ada salah satu tempat pengobat kan mengatakan pembulu darah putih sudah mati/tidak berfungsi lagi,sehingga membuat sebagian organ tubuh tidak berfungsi .sehingga tidak bisa sembuh selamanya.apa benar , tidak ada kemungkinan untuk sembuh? makasih .
"
1129,1129,1621,stroke,/komunitas/topic/pasca-serangan-stroke-ringan,"beberapa waktu lalu adik ipar saya mengalami serangan stroke di malam hari tiba2 tidak sadar dan tangan tergenggam. kemudia siuman dan langsung kami bawa ke ugd. dan dirawat selama seminggu, tensi semula 200/100 turun di angka 150/90 dan masih minum obat . tetapi kedua bola ma juling, dan mata tidak fokus terlihat melihat dua arah berbeda, dan kepala yang masih cekot-cekot (beliau terbiasa sebelumnya jika pusing meminum obat bodrex extra). apa yang harus kami segera lakukan untuk mata dan pusingnya, mengingat obat dari rumah sakit masih ada beberapa yang belum habis. .
Ã¢Â "
1137,1137,1899,stroke,/komunitas/topic/stroke-di-umur-muda,", umur saya 24 tahun..
saya terkena stroke ringan. sekarang badan saya sudah normal tidak kaku lagi, tetapi seluruh badan terasa kesemutan dan pegal. apa yang sebaiknya harus saya lakukan? apakah saya akan mengalami stroke lanjutan?"
1159,1159,1506,stroke,/komunitas/topic/apa-obat-jari-jari-tangan-bengkak-karena-stroke," kena penyakit stroke udah 3 bulan yang lalu, dan sekarang udah bisa jalan, dibagian kiri yaitu (tangan dan kaki kiri ) yang saya ingin kan apa obat untuk obat  yang terbaik . sekian dan "
100,100,2327,aritmia,/komunitas/topic/tekanan-darah-dan-aritmia,"   , apakah gangguan aritmia juga bisa dideteksi dari tekanan darahnya?
lalu apa bedanya detak jantung dan tekanan darah? terimakasih"
723,723,1269,hipertensi,/komunitas/topic/obat-apa-untuk-mereda-sakit-kepala,"  , saya sering mengalami sakit kepala bagian belakang sebelah kanan, bisa sudah sakit terkadang saya sering pingsan,saya sudah melakukan ct scan dan eeg namun hasil nya bagus. itu  ?"
10,10,461,aritmia,/komunitas/topic/2-tahun-,"permisi . usia saya 27thn.1bulan yg lalu saya ekg diagnosa chronic iachaarnic heart disease,unspecified lalu  jantung menganjurkan saya untuk echo,dan tredmil lalu hasilnya bagus semua.tapi ada masalah di jantung saya seperti detaknya tersentak.dan saya di anjurkan periksa saraf dan sudah di ronsgen.saya jadi takut setiap jantung tersentak 1 hari bisa 5 sampai 10 x sudah 4 hari ini.apa saya mengalami penyakit jantung,tolong penjelasannya . banyak.
"
449,449,422,gagal-jantung,/komunitas/topic/nyesek-dada-dan-batuk-sedang-tidak-berdahak," saya nyesek jalan dikit aja udah engap tidur an juga nyesek miring kanan dan kiri juga nyesek   solusi nya apa ya
"
