category,,Unnamed: 0,category,url,question
gagal-jantung,380,380,gagal-jantung,/komunitas/topic/sesak-nafas-667,"Halo dok,Mohon bantuan informasi dan sarannya dok. Papa saya dulunya memiliki gejala kaki bengkak, dibawa ke rs, di kasi obat diuretik, akhirnya dia sering buang air kecil, selera makannya jd berkurang dan papa saya yg dulunya gendut, lambat laun kurus sampai sekarang kurus bgt. Terakhir dia mengalami gejala sesak nafas sampe harus dibawa ke rs dan didiagnosis ada kelenjar diparu2nya, ada infeksi juga, dan hipertensi. Sebelumnya papa saya ga ada hipertensi. Papa saya perokok aktif dan berusia 50 th. Selama di rawat di rs, dia di nebu dan dikasi obat sejenis ekspektoran utk mengeluarkan dahaknya, dan sesak nafas, batuknya mulai berkurang. Enam hari kemudian papa saya dibawa mama saya ke taman rs, makan dan tiba2 mengalami kejang, mulutnya berbuih, matanya berkedip2, badanya kaku dan pingsan. Ternyata papa saya saat itu mengalami gagal jantung dan tensinya mencapai 170 dan oksigen di otak hanya 87%. Setelah itu papa saya ditolong tim medis dan akhirnya bisa diselamatkan dan sadar kembali. Setelah itu, papa saya dikasi obat digoxin dan mulai saat itu papa saya jd mudah cemas, emosinya berubah2, ga stabil, sensitif, dan selalu berbicara, ga mau tidur, hampir ga mau makan, ngomongnya ngawur, ada ruam merah dibadan dan pipinya. Mohon penjelasan dan saran nya dok. Kmi harusnya fokus kemana dulu dan lebih tepatnya melakukan terapi apa supaya papa saya bisa kembali normal. Terimakasih.
"
gagal-jantung,2192,2192,gagal-jantung,/komunitas/topic/keluhan-pada-jantung,"Assalamu'alaikum dok, dok pasangan sya memiliki kelainan pda jntungnya stlah dpriksa trnyta jntungnya mengecil apakah pnyebab it smua dok? Apakah it sangat berbahaya bagi kselamatnnya? Dn bgaimna cra mengatasinya?"
gagal-jantung,808,808,gagal-jantung,/komunitas/topic/pembengkakan-secara-tiba-tiba,"Halo dokter...Mama saya ada keluhan bahwa seluruh badan dan bibir mama saya tiba - tiba bengkak, bahkan bibir bisa sampai sangat bengkak. Setelah itu memang hilang lagi bengkaknya. Akan tetapi, 1-2 hari berikutnya bengkak lagi dok. Kira - kira penyebab bisa ada sakit seperti itu apa ya dok ? Apakah cuci darah memang diperlukan atau bisa ada penanganan awal yang bisa dicoba dulu ya dok sebelum cuci darah ?"
gagal-jantung,2133,2133,gagal-jantung,/komunitas/topic/bagaimana-definisi-tentang-jantung-bocor,"selamat pagi Dokter,
saya Heni 23 Tahun, 4 Tahun lalu saya pernah di diagnosa menderita suspect VSD (Jantung bocor), waktu itu dokter menyarankan operasi tetapi karna kendala biaya saya tidak melakukan operasi hanya obat jalan.
jantung bocor apakah bisa menyebabkan serangan jantung juga dok?
saya juga tidak melakukan operasi kira2 dampak apa kemungkinan bisa terjadi, mohon penjelasannya sedikit dok.
kalau kecapekan saya merasa nyeri pada dada.
Terimakasih."
gagal-jantung,403,403,gagal-jantung,/komunitas/topic/slamat-pagi-dr-bila-bilirubin-direk-tinggi-apakah-penyakit-ini-bisa-menular-dr-2,"Slamat pagi dr..orang tua saya perutnya membengkak, trs setelah di tes darah nya yg tinggi itu bilirubin direk dgn SGOT. Apakah penyakit ini bisa menular dr??
"
gagal-jantung,2140,2140,gagal-jantung,/komunitas/topic/bisoprolol-fumarate,"selamat sore dokÂ 
ibu saya mengalami penyakit gagal jantung kronis (low ef) saya lihat ibu saya mengonsumsi obat bisoprolol (concor 1.25 mg), yg saya tahu obat bisoprolol itu fungsinya mengurangi frekuensi detak jantung, jantung ibu saya sudah low ef dok, apakah aman dan tidak ada efeknya mengonsumsi obat bisoprolol ?
terima kasihÂ "
gagal-jantung,2167,2167,gagal-jantung,/komunitas/topic/penyempitan-jantung-dan-gangguan-irama-jantung-ii,Gimana dok dgn pertanyaan sy? Skrg ayah sy dirawat di RS. Maksud saya apakah obat yg dikonsumsi tidak bisa dikurangi? Karna sy takut sakit makin sering justru kena konsumsi obat yg makin banyak. Sementara sudah konsumsi obat tapi tidak ada perubahan justru sakit makin sering.
gagal-jantung,2198,2198,gagal-jantung,/komunitas/topic/batuk-berkepanjangan-4,"Slmt siang dok.
sy mau bertanya ttg sakit batuk sy yg tak kunjung sembuh.
sy sudah pergi ke dokter hingga 2x tapi belum sembuh juga.
aneh nya.. batuk sy ini di sertai dgn muntah.
stlh sy baca artikel dsni trnyata sy mngalami asam lambung.
lalu sy cb minum promag. alhasil perut sy sudah nyaman dn bila batuk sudah tdk muntah lagi. tapi batuk sy masih tetep berlangsung dok.. sy jga sering sndawa yg kadang trasa panas di tenggorokan.
bagaimana cara mengatasi batuk sy ini dok spy sembuh..
trimakasih bnyak dok..."
gagal-jantung,2181,2181,gagal-jantung,/komunitas/topic/ketika-batuk-dada-terasa-sakit,"Assalamualaikum..
Selamat malam dok....
Saya ingin bertanya, setiap malam hari saya selalu batuk2, kadang berdahak, kdang batuk kering, setiap saya batuk dada akan terasa sakit, dan juga dada saya seperti mengetat atau seperti di ikat dengan tali.. kdang sesak nafas sampai tak bisa tidur, dan juga kadang2 kalau saya bernafas ada bunyi nya....Mohon jawaban dari dokter.
Terimakasih"
gagal-jantung,813,813,gagal-jantung,/komunitas/topic/jantung-126,apa bedanya gagal jantung sama jantung koroner? senyawa apa saja yang bisa menimbulkan kerusakan pada endotel vaskular?
gagal-jantung,2175,2175,gagal-jantung,/komunitas/topic/benar-atau-salah,Dok apakah benar penyakit lemah jantung dengan kardiomiopati itu sama?
gagal-jantung,2237,2237,gagal-jantung,/komunitas/topic/obat-gagal-jantung,"selamat malam,dokter.
ibu saya dinyatakan cardiomyopathy diabeticum,dan decomp cordis. kakinya sering bengkak dan berat. pernah diberi valsartan+furosemid tapi tdk ada perkembangan berarti, saat sudah sangat parah pernah opname dan diberi dobutamine+furosemid.
terapi obat apa yang baik utk keadaan ibu saya tanpa harus terus menerus diopname? untuk memghilangkan oedem kakinya"
gagal-jantung,2179,2179,gagal-jantung,/komunitas/topic/tenggorakan-selalu-berdahak,"Mlam dok,
Saya seorang pria umur 26 th
Saya selalu mengalami tenggorak terasa ingin berdahak terus....sudah hampir 1 thn saya mengalami seperti ini....
Mohon dibantu dok.
Trims"
gagal-jantung,780,780,gagal-jantung,/komunitas/topic/penanganan-yang-tepat-kaki-bengkak,"mlm Dok.
ibu saya memiliki riwayat ginjal, dr thn 2004 smpai dgn sekarang hanya memiliki 1 ginjal.
bulan april 2018 di opname dan di di deteksi kadar gula mencapai 590 dan sempat mwngalami stroke ringan, setelah di lakukan penanganan turun menjadi 220.
singkat cerita, skrg kaki sering mengalami pembengkakan, dan akan pulih sendiri jika kakinya di luruskan.
pertanyaan saya gejala apa yg di idap ibu saya, bgaimana penanganan yg tepat, dan apakah bisa pulih permanent?
mohon penjelasannya, dan terima kasih dok.
"
gagal-jantung,2219,2219,gagal-jantung,/komunitas/topic/penyakit-ginjal-atau-bkn,permisi dok saya mau tanya. ayah saya penderita diabetes dan belum lama ini badannya membengkak seluruh badan sampai kemaluan dan kalau malam suka gelisah bagian punggungnya panas dan pegal itu gimana ya dok?
gagal-jantung,771,771,gagal-jantung,/komunitas/topic/gagal-jantung-10,"Dok apakah penderita gagal jantung tidak boleh hamil? Tolong jelaskan alasannya yaa dok .
"
gagal-jantung,2197,2197,gagal-jantung,/komunitas/topic/apa-obat-utk-sesak-nafas,"Met pagi dok,ibu saya klo mlakukan aktivits gmpang susah brnafas.
Kalo bwt brnafas rasanya berat,kyk sesak gtu.
Kira sakit apa ya dok,trus obanya apa?
Makasih sebelumnya"
gagal-jantung,816,816,gagal-jantung,/komunitas/topic/pembengkakan-jantung-dan-batuk-berkepanjangan,"Pagi dok.
Saya mau tanya.
Ada 2 pertanyaan dok.
1.Kalau sakit pembengkakan jantung apakah itu berbahaya dok?
2.kalau batuk berkepanjangan smpai suara habis apa itu penyebabnya dok? Apakah itu perlu penanganan khusus dok?
Terima kasih dok"
gagal-jantung,796,796,gagal-jantung,/komunitas/topic/vertigo-dimana-badan-terasa-berat-dan-cepat-capek-pasca-pengobatan-tbc,"Dok, ini masih tentang ibu kami yg sulit berjalan,kami sudah membawa ke rumah sakit. Ibu kami itu bisa berjalan sebenarnya, beliau di rumah berjalan dng merambat tembok, dan beliau kalau dada keatas terasa ringan juga kepala tdk angguk-angguk, beliau berani untuk berjalan, karena jika beliau berjalan tanpa topangan kepala(topangan ke tembok krn cepat capek) katanya terasa seperti mau jatuh. Kaki beliau tidak sakit jika berjalan cuman bagian dada keatas(hingga kepala) terasa berat serta kepala yang katanya terasa kliyengan seperti vertigo pasca pengobatan tbc. Dari rumah sakit beliau dikasih Piracetam 800gr, Betahistin 6gr,Flunarizine 5gr,Mecobalamin 500gr dan Analsik. Dimana kesemuanya setelah beliau minum hanya mengurangi tegang pada keher, untuk berat yg terasa dr dada keatas, cepat capek dan angguk-angguk kepala masih ada...Dok obat apa yg sekiranya Dokter anjurkan dng kombinasi diatas. Terimakasih
"
gagal-jantung,2220,2220,gagal-jantung,/komunitas/topic/penyakit-paru-paru-basah,"Dok, seseorang mengalami gejala penyakit yaitu Nyeri pada dada hingga menusuk ke tulang punggung, batuk disertai darah, mimisan, sesak nafas/asma, dan penyusutan berat badan, serta daya tahan tubuh yg lemah. Apakah ini sudah masuk kedalam penyakit paru-paru basah stadium yg parah? Penderita mengakui telah menderita penyakit ini sejak umur 8tahun, dan kini ia telah berumur 18th dan saat ini penyakit itu sering sering kambuh. Apakah dengan meminum resep obat yg diberikan dokter sudah cukup untuk menangani penyakit ini? Apakah penyakit ini bisa sembuh dalam waktu singkat? Adakah tindakan lebih lanjut yg harus dijalanin si penderita? Bagaimana cara untuk menyembuhkan penyakit paru-paru basah?"
gagal-jantung,2211,2211,gagal-jantung,/komunitas/topic/penyakit-gagal-jantung,"dok , penyakit gagal jantung itu gejalanya yaitu penumpukan cairan di kaki / kaki bengkak dikarenakan cairan berlebih , yang mau saya tanyakan ialah apa penyebab cairan itu sampai ke kaki hingga kaki itu bengkak ?Â terima kasih :)Â "
gagal-jantung,368,368,gagal-jantung,/komunitas/topic/lemah-jantung78a271,"Selamat malam dok, saya ingin bertanya, apakah kalo dulunya sering olahraga tapi sekrang sudah tidak olahraga lagi apa bisa menyebabkan lemah jantung? Biasanya kalo orang yang mengidap lemah jantung suka gampang lemas?
"
gagal-jantung,387,387,gagal-jantung,/komunitas/topic/hypertensi-dan-pelebaran-jantung,"Mt mlm dok. Sy penderita hypertensi dan konsumsi obat medis rutin. Ktika rekam jantung tarnyata ada pelebaran jantung. Kata dokter ini disrbabkan krn tekanan darah. Pertanyaan sy.. Apa langkah pengobatanx. Dan obat apa yg baik utk atasi kondisi jantung yg demikian. Adakah obaf herbal atau pengobtan tradisional? Terima kasih sebelumnya
"
gagal-jantung,784,784,gagal-jantung,/komunitas/topic/jantung-174,"Halo dok, 
Saya wanita berusia 25 tahun, akhir akhir ini saya sering merasa dada serasa tertindih dan nafas menjadi berat,baik dalam posisi berdiri, duduk maupun tidur, namun itu tidak berlangsung lama. dada sebelah kiri nyeri sebentar lalu hilang. Saya sempat mendengarkan detak jantung saya menggunakan stetoskop. Awalanya norma ""lub- dub"". Namun sempat beberapa kali ada jeda ""lub-jeda-dub"" sampai 5-7 kali dalam semenit. Apakah ini normal?
"
gagal-jantung,2125,2125,gagal-jantung,/komunitas/topic/penyakit-jantung-55,"dokter perkenalkan nama saya vallent saya berumur 15 tahun saya ingin bertanya apakah Â anak dibawah umur 20 an bisa mengidap gejala jantung,dan juga apa konsekuensi jika tidak di obati apakah bisa menimbulkan trauma yang besar?.sya bertanya soalnya sy jg memiliki gejala jantung.itu saja,tolong di jawab ya dok"
gagal-jantung,2195,2195,gagal-jantung,/komunitas/topic/bagaimana-cara-untuk-mengatasi-tangan-basahberkeringat,"Halo dok, saya agustina umur 18th. Mau nanya nih cara untuk mengatasi agar tangan nggak basah itu apa ya? Soalnya saya merasa ga nyaman dengan tangan basah apalagi saat bersentuhan dengan orang lain? Apakah itu juga keturunan ya dok soalnya mama dan adek saya juga begitu. Ada juga yg bilang kalau itu lemah jantung, paru paru basah, apakah itu benar dok? Mohon bantuannya ya dok. Terimakasih"
gagal-jantung,2176,2176,gagal-jantung,/komunitas/topic/donor-jantung-ginjal-mata,"Dok... nama saya ariska prasetya tapi nama akun saya jihan alexa,, dok saya punya bandan yang cukup sehat, umur saya 23 tahun, sejak kemarin saya brfikiran ingin mendonorkan jantung ginjal ato smua organ tubuh saya yang msih befunsi baik, untuk kelanjutan hidup orang lain... menurut dokter gimana ?? Dan apa saja syarat2 nya"
gagal-jantung,2206,2206,gagal-jantung,/komunitas/topic/batuk-berkelanjutan,"selamat malam Dok, ayah saya mempunyai penyakit batuk-batuk yang disertai pusing dan panas, suatu saat dia pernah mengalami batuk disertai dengan darah ? itu sudah separah apa dokter ?saya pernah melihat di televisi, jika batuk berkelanjutan 3-4 bulan lamanya dan tidak di periksa, katanya itu awal gejala dari kanker hati dok ? apakah benar ?terima kasih .."
gagal-jantung,413,413,gagal-jantung,/komunitas/topic/penyebab-keluar-darah-dari-gusi-pada-pengidap-stroke,"Dok mau tanya ini saudara jauh saya sakit stroke udah 6 bulan akhir akhir ini keluar darah pada gusi semakin hari kok tambah banyak keluarnya di tambah lagi kakinya semakin bengkak .. Kemarin belum keluar darah bisa jalan kok malah sekarang susah jalan akibat bengkak pada kakinya.. Terima kasih ..
"
gagal-jantung,2191,2191,gagal-jantung,/komunitas/topic/sesak-setelah-berjalan,"Dok saya mau tanya nenek saya punya penyakit, tapi apa ini asma dok? Ciri cirinya, kalo jalan sebentar sudah seperti orang sesak napas, tapi detak jantungnya tidak berdenyut cepat seperti orang habis lari dok. Setelah dibuat duduk sekitar 5-10 menit sudah normal. Nah, buat obat dok.. obatnya apa ya dok? Mohon bantuannya ya dok.....??"
gagal-jantung,834,834,gagal-jantung,/komunitas/topic/kontraktilitas-jantung-menurun,"Dok , saya mau tanya baru baru ini orang tua saya terkena serangan jantung , memang sblumnya sdh ada riwayat jantumg ..kemungkinanbkan kalsium yg drop 1 koma (sekian saya lupa tepatnya berapa ) tapi sekararang sdh pulih ...kalsium nya sudah di 4 koma sekian

Berikut riwayat orang tua saya

- Usia 64 tahun Laki laki
- Selama saya di rumah sakit setelah pulih rata rata tensi nya sekitar
120 /70 atau 110 / 80
- ada riwayat kejang (karena sudah angkat tumor otak meningioma ) tapi sekarang sdh jauh membaik selama asupan nutrisi sama kalsium terpenuhi
- bel pernah di ring ataupun bypass karena kasus nya berbda entah kelainan atau apa sy jg kurang mengerti
- kontrol jantung rutin sebulan skali

Namun setelah serangan jantung kemarin kontraktilitas nya jadi menurun yg sebelumnya 22 % menjadi 19 %

Saya minta saran kira kira langkah kedepan apa saja Yg harus saya lakukan mengingat selama ini semuanya terpantau dengan baik di rumah sakit ...

Apa apa saja langkah terbaik yg harus saya lakukan setelah orang tua saya berada di rumah nanti ..

Apa persiapan yang harus saya lakukan

terima kasih dok .. sementara itu dolo saya jg agak trauma stlh melihat kmrn trkn serangan jantung"
gagal-jantung,812,812,gagal-jantung,/komunitas/topic/beda-sesak-napas-gagal-jantung-dan-gagal-ginjal,"Selamat siang, Dokter. Saya ingin bertanya, apakah ada perbedaan yang spesifik sesak napas karena gagal jantung dan gagal ginjal? Apabila sesak napas saat berjalan, tapi setelah istirahat (duduk) dan diberi oksigen, napas kembali normal. Apakah itu termasuk akibat dari gagal jantung? Terima kasih."
gagal-jantung,358,358,gagal-jantung,/komunitas/topic/pemasangan-selang-pernafasan-pasca-operasi,"Selamat Siang,
Saya dengan Syarif, dalam hal ini saya ingin bertanya mengenai pasien yang tidak dapat di pasangkan selang pernafasan pasca operasi pengangkatan kandungan/ rahim dikarenakan adanya kanker. sebagai berikut :
1. apakah penyebab pasien tidak dapat dipasangkan selang penafasan?
2. apakah adanya kesalahanoleh dokter pada saat operasi atau pasca operasi, yang menyebabnkan pasien tidak dapat dipasangkan selang pernafasan?
terimakasih
"
gagal-jantung,2141,2141,gagal-jantung,/komunitas/topic/pengaruh-jantung-bocor-dengan-hipertensi,"Halo dok, sy pengidap jantung bocor, selalu kontrol setiap 2 bulan sekali & cek tekanan darah, & hasilnya normal (terkadang hipotensi), sekalinya tinggi jg msh batas wajar. Tapi kenapa kepala sy selalu pening setiap sehabis makan daging kambing? Apakah ini hnya sugesti atau memang sy mengidap hipertensi? Apakah ada korelasi dgn kebocoran jantung dan tekanan darah tinggi?"
gagal-jantung,2227,2227,gagal-jantung,/komunitas/topic/apa-penyebab-kebengkakkan-pada-anggota-tubuh,"siang dok..sya minta penjelasan kenapa tangan,kaki,dan dilingkaran mata ibu saya membengkak dok.
sya ingin tau penyebabnya dok,bila tu hrus d hindari..
umur ibu saya 40 tahun..
sya minta solusinya dok,dan beri tahun saya apa penyebabnya,dan bagaimna cara penyembuhannya dok..?trima kasih.."
gagal-jantung,2199,2199,gagal-jantung,/komunitas/topic/jantung-16,"waktu saya periksa kata dokter nya setelah pemerikaan pertama katup nya ada 2 dan bocor. lalu pemeriksaan kedua katup nya normal, trs saya harus buat pemeriksaan ulang / gemana?"
gagal-jantung,400,400,gagal-jantung,/komunitas/topic/ayah-sakit,"Assalamualaikum dokter, Saya mau nanya , ayah saya kan lg sakit nh. Kurang lebih 1 bulan.Udh periksa kedokter 2 kli ..Terus hasil periksa ny cuma maagh aj katany. Awalny emang nyeri2 diulu hati, dikasih obat tp mash aja, sama perut ayah saya kn emg buncit, nah yg ini malah keras seperti org hamil . itu knp ya ?Penyakit yg td blm sembhh, dan sekarang malah batuk2 terus , makan susah. Kaki bengkak kiri dan kanan.Ayah saya dulu perokok berhenti sudah bbrp tahun, lalu ngerokok lgi dan sdh berhenti lg .. Mohon diberi kn penjelasnny dok ?
"
gagal-jantung,820,820,gagal-jantung,/komunitas/topic/chf-2,"Dok saya mau tanya
Wktu hamil ank kedua umur kehamilan 32 minggu saya di diagnosa CHF ,hingga saya harus melahirkan secara cesar
Dari bogor saya di rujuk ke cipto dengan alasan alat kurang. Tapi sampai di cipto saya d cek jantung lagi ternyata saya tidak terdeteksi chf
Pertanyaan saya chf itu akan kambuh lagi atau tidak jika saya hamil lagi?
Saya pun tidak periksa lagi ke dokter jantung karena setelah melahirkan saya tidak sesak nafas lagi
Cuma kadang2 dada sebelah kiri sakitsampai ke punggung n sering berdebar
Terima kasih dok"
gagal-jantung,2235,2235,gagal-jantung,/komunitas/topic/apakah-ini-termasuk-lemah-jantung,"Hai dok, saya sering mengalami mual seketika akhir"" ini, sering juga cepat lelah saat beraktivitas kecil seperti hanya naik tangga, sering susah bernafas, lalu saat dikagetkan jantung saya berdebar sangat cepat dok terus merambat jadi sakit kepala seketika. Kira"" ini termasuk gejala lemah jantung bukan dok?"
gagal-jantung,374,374,gagal-jantung,/komunitas/topic/gagal-jantung-apakah-boleh-bekerja,"Apakah penyakit gagal jantung kongestif boleh bekerja selama 10 jam?karena pekerjaan saya berhubungan dengan fisik uang. Jika terjadi nyeri dada obat yang diminum obat pengencer darah atau obat angina?
"
