,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,url,question
717,717,517,517,serangan-jantung,/komunitas/topic/nyeri-di-bagian-rusuk-samping-kiri,",
 , kemarin ketika saya sedang duduk ada sesuatu yang membuat saya refleks nengok ke belakang. entah , otot rusuk samping kiri saya nyeri sekali. sakit sekali sampai nafas saya tidak teratur, beberapa menit kemudian baru normal lagi. yang saya kan itu gejala apa ?gambarnya yang saya lingkari:https://ibb.co/g0wqwsx
"
1131,1131,2144,2144,gagal-jantung,/komunitas/topic/apakah-saya-menderita-penyakit-jantung-4," ,
apakah pemeriksaan manual oleh  rumah sakit ttg pengecekan detak jantung permenit dan diagnosis gejala lainnya ttg sakit jantung itu sudah akurat dalam menentukan diagnosis seseorang menderita jantung apa tidak.apakah harus melakukan ekg dan rantogen utuk mendapatkan hasil yg lebih akurat ?

waktu itu saya mengalami detak jantung yg berdebar dan sangat kencang di sertai sesak nafas hal itu terjadi karna saya mengalami panik yg berlebihan waktu itu.
lalu saya memeriksakan ke  dan menurut  jantung saya normal,tapi diagnosis trsb di lakukan melalui manual tidak memakai ekg dan rantogen,apakah tindakan trsb sudah sangat akurat untuk mengetahui kondisi jantung seseorang? apakah harus di ekg dan rantogen untuk mendapat hasil akurat?

mohon di jawab ,karna saya masih merasa bingung jantung saya normal apa tidak,terimakasih ."
1803,1803,2816,2816,serangan-jantung,/komunitas/topic/nyeri-dada-kiri-2,". saya  sudah hampir 2 minggu ini, dada saya sering sakit baik saat istirahat atau habis olahraga atau pada saat payudara tidak seharian disusui. saya berumur 29 tahun, berat badan 50kg tinggi badan 160cm sedang menyusui. sakitnya tuh nyeri disatu titik di tengah dada kiri atau kadang di dekat ketiak. dan ketika titik nyerinya itu agak diteken oleh jari sakitnya terasa. dan kadang lengan kiri saya suka seperti pegal walaupun dada kiri sedang tidak nyeri. hasil tes darah gd, au, chol, hfd, ldl, trigli semua normal."
1265,1265,2278,2278,aritmia,/komunitas/topic/sinus-arrthymia,"permisi ,
2 bulan yg lalu saya melakukan test ekg, dan hasil nya saya di diagnosa terdapat sinua arrthymia, nah gimana  cara mengatasi nya?"
1148,1148,2161,2161,gagal-jantung,/komunitas/topic/apakah-penderita-gagal-jantung-boleh-berolahraga,",  . teman saya telah difonis mengidap kelainan jantung (gagal jantung) bawaan lahir di usia yg masih remaja. sekarang usianya 20thn,  spesialis jantung sudah menyatakan bahwa teman saya tidak boleh terlalu capek dan beraktifitas terlalu berat. namun saya membaca banyak artikel untuk penderita gagal jantung ternyata masih dibolehkan untuk berolahraga. bagaimana menurut pandangan dari  sendiri? berbahayakah? atau justru malah dianjurkan?
."
1786,1786,2799,2799,serangan-jantung,/komunitas/topic/penderita-jantung-dan-tekanan-darah-sering-drop," menderita sakit jantung dan tekanan darah nya sering drop, harus makan apa ya sebaiknya ? dari apotik sering nya sangobion yang dianjurkan untuk membantu tekanan darah nya."
890,890,765,765,gagal-jantung,/komunitas/topic/gagal-jantung-11,"kira-kira klo opname tuk pasien gagal jantung adanya pembengkakan di jantung brp hari&kaki serta pergelangan tidak bengkak 
"
983,983,858,858,aritmia,/komunitas/topic/kedutan-kencang-di-jantung," .saya vebry umur 23 th saya merasakan sudah satu tahun ini saya merasakan kedutan kencang di jantung saya ini . apakah saya ada masalah dengan jantung apakah masalah biasa aja ini  sekarang saya merasa takut nih . kemarin sempat ke rumah sakit  di rekam jantung sa tapi hasil nya normal  gak sakit apa apa.tolong saran nya.
"
953,953,828,828,gagal-jantung,/komunitas/topic/penyebab-bengkak,"  ,, punya riwayat jantung dan tbc,beberapa buln kmaren sewaktu menjalani pengobtn buat jantung kakinya malah bengkak,tapi perlahan mualai kampes dan alhndulilahnya bulan kmaren sudah kempes total,dan kmudian sminggu lalu kontrol dirumh sakit dibaritahukn bahwa jntungnya sudah stabil dan disuruh melnjutkn pengobatan untuk tbcnya,,tapi stelah  mengkonsumsi obat tbc,vitamin b,furosemide,allopurinol,isdn,kok mulai timbul gejala mau bengkak lagi ?karna takut, memutuskn untuk tidak minum obt yg buat tbc dan vitamin b,yg diminum obat yg 3 itu ..nah kira2 penyebabnya apa ?apakah karna efek obat2 itu atau karna penyebab yg lain? mohon sarann,,sebelum dan sesudahnya saya ucapkan  "
1491,1491,2504,2504,serangan-jantung,/komunitas/topic/serangan-jantung-pasca-pasang-ring," laki2 umur 33th.10bulan lalu saya pasang ring jantung di rs harkit.tpi stlah 10bulan saya kmbali trkena serangan jantung pdhal saya sll mnum obat dan jaga makanan saya.yg  kan apakah sumbatan jantung saya kambuh krn pkerjaan saya yg trll berat (apakah kerja
berat bisa mempercepat sumbatan jantung)...apkah ssya harus gnti kerjaaan ??tlong dijwb.thk"
536,536,336,336,aterosklerosis,/komunitas/topic/hipertensi-229,",   darahnya sampai 210/100 ka yang dirasa mata sebelah kanan suka gelap ,gmana ?sudah minum obat turun tensi tpi pandangan masih skaÃ¢Â gelap
"
869,869,669,669,penyakit-katup-jantung,/komunitas/topic/penebalan-otot-jantung," saya bulan yg lalu periksa tes echo, kata  ada penebalan otot jantung pada saya. sebelumnya saya punya hipertensi dan sudah dua tahun yg lalu pernah kena stroke. dan sekarang aktivitas sy jogging dan bersepeda. saya masih konsumsi micaedis dan clopidogrel
peran saya 1) bisakah otot jantungku kembali normal. 2) berbahayakan jamtung sy dengan aktivitas tiap pagi sy.
ok  ?
- nanang kustantiyo"
461,461,186,186,penyakit-katup-jantung,/komunitas/topic/dada-29,"maf   .. detak jantung saya kadang2 terasa sekali denyutannya..kalo tubuh di gerakan menoleh kekanan dan kekiri secara berulang2 (olahraga)..di dada kayak ada suara seperti angin..yang hendak keluar keatas..dan mengakibatkan agak sesak pernapasan...itu apa penyebab nya dan bagaimana solusinya??terimakasih sebelumnya..
"
156,156,1032,1032,stroke,/komunitas/topic/gejala-sakit-saraf-seperti-apa," ..  ,  sudah hmpir 1 thun merasakan sakit di bagian wajah dan kepala  .. sakit nya diawali dr wajah yg berkedut meliputi mata dan hidung .. berkedut menarik keatas  tepat nya wajah  terkadang merot merot sendiri .. rasanya sakit denyut di bagian kepala ! bahkan saat ini terasa sesak bagian pernafasan  ..tolong  penyakit apakah itu ?
"
891,891,766,766,gagal-jantung,/komunitas/topic/mengapa-kedua-kaki-bagian-bawah-timbul-banyak-oedema-dan-nyeri," , usia saya 20 tahun. sudah hampir 2 bulan ini mengeluhkan tungkai bawah seperti habis terbentur di beberapa bagian. awalnya hanya bengkak dan terasa sakit tungkai kanan saja, itupun bagian dekat mata kaki, berawal dari bagian itu lama kelamaan tungkai kiri bawah dengan lokasi yang sama juga seperti itu, dan makin lama di samping betis timbul oedema, keras, dan sakit juga tanpa sebab yang jelas. tidak karena terbentur ataupun jatuh, oedema di banyak bagian tungkai bawah ini muncul tiba-tiba dan makin banyak serta sakit. sakit semakin bertambah saat larut malam dan juga pagi hari bangun tidur, sampai menyebabkan keterbatasan lingkup gerak sendi pergelangan kaki saya. kondisi saya seperti ini  ? mohon jawabannya.
"
1326,1326,2339,2339,aritmia,/komunitas/topic/penanganan-aritmia," umur 9 th, tindakan awal yg hrs diambil disaat terserang gejala aritmia seperti jantung berdebar, tangan kaku, pusing, mual, gimana menanganin?"
739,739,539,539,serangan-jantung,/komunitas/topic/sakit-kepala-kek-berat-gitu-terus-kita-tuh-kek-orang-linglung-dan-sering-dada-tertekan-sampai-belaka," norma umur saya 19 tahun , gini  dada saya itu kek tertekan tapi tidak tertekan banget tapi ya agak"" sakit sampe ke dada belakang tapi sakitnya jarang"" kalo tidur terlentang biasanya dada tuh kek tertekan gitu, terus saya juga mengalami pusing"" kecil kek saya itu kek berat banget kek sering linglung gituu apakah kepala saya terkena radiasi akibat menggunakan handset terlalu lama apa bagaimana
"
1495,1495,2508,2508,serangan-jantung,/komunitas/topic/pusing-dan-nyeri-dada,", saya stella umur 16th.  , belakangan ini saya merasa pusing, nyeri dada sebelah kiri dan terkadang nafas saya tdk beraturan. saat saya cek,  blg saya terkena asam lambung. apakah asam lambung berpengaruh pd nyeri dada dan pusing? juga, apakah nyeri dada saya juga berpengaruh saat saya terkena pukulan keras oleh lawan saat bermain basket? sehingga saat itu saya sesak nafas. "
257,257,1504,1504,stroke,/komunitas/topic/kondisi-stroke-hemoragik,", hari ke 10 kakak saya terkena stroke,umur 40 th,stroke hemoragik,pendarahan 30cc di dalam otak,tidak dioperasi,ditangani di unit stroke,penurunan kesadaran dan badan sebelah kiri tidak bisa digerakkan. kemarin kondisi tensi darah sudah stabil di 150 160,suntikan nicaridin sudah tidak lagi dipasang,kesadaran cukup baik,tidak lagi banyak tidur,rencana kmr sudah mau pindah rawat inap meskipun badan sebelah kiri mengalami penurunan dari yg semula bisa bergerak sedikit2 menjadi tidak bisa. akan tetapi pagi tadi kondisi drop,badan demam,muntah2,tensi naik lagi 200,dan kembali drop tidur lagi,akhirnya nicaridin disuntikkan lagi. kondisi tsb karena apa ? apakah mungkin terjadi pendarahan lagi?atau karena gumpalan darah yg masih di otak?bagaimana penanganann? ."
551,551,351,351,gagal-jantung,/komunitas/topic/sakit-nyeri-dada-sebelah-kiri-disertai-tangan-dingin-hingga-kuku,"sakit nyeri dada sebelah kiri disertai tangan dingin hingga kuku berwarna biru. berapa kali rasa seperti jantung terhentak.
"
772,772,572,572,serangan-jantung,/komunitas/topic/sakit-dada-230," .  . dada saya sakit . kayak ditekan gitu.kedua bahu saya juga ikut sakit. badan serasa lemas. kepala juga rasanya pusing. baru tadi sakit . kira2   .
"
1559,1559,2572,2572,serangan-jantung,/komunitas/topic/massala-pada-dada,"   ni,saya sering sakit dada sebelah kiri dan disertai sakit pinggang dan uluh hati,?penyakit apa itu "
834,834,634,634,penyakit-jantung-koroner,/komunitas/topic/cemas-dan-mendengar-pikiran-sendiri,",    saya sering cemas dan dalam keadaan sepi sering mendengar pikiran yang ada dikepala saya padahal saya coba berusaha untuk ngilangin tapi gak bisa-bisa  dan saya dadanya sering sakit dan punggung juga ..kira-kira itu  ? terimakasih  sebelumnya
"
1046,1046,921,921,serangan-jantung,/komunitas/topic/bertanya-125,"  ingin   mempunyai penyakit jantung terus sama tetangga ka saat serangan jantung tengan ibujari harus dipijat apakah itu benar ?
"
697,697,497,497,aritmia,/komunitas/topic/denyut-nadi-7," ..., denyut nadi atau detak jantung saya berasa keras sekali, tapi saya hitung 80/menit. apa ini normal ?
"
1597,1597,2610,2610,serangan-jantung,/komunitas/topic/nyeri-dada-sebelah-kiri-12,", saya terkadang merasa dada saya sebelah kiri terasa nyeri, saat ini sudah dua hari ada nyeri sedikit di dada kiri saya. kolesterol saya saat ini sudah 250. apa yg harus saya lakukan , apakah ini tanda-tanda penyakit jantung?"
1111,1111,986,986,serangan-jantung,/komunitas/topic/hipertensi-117,"saya umur 21th, 168cm/65kg perokok musiman, tensi darah 150/100, dada bagian kiri saya nyeri, beberapa hari lalu tangan saya kesemutan. setelah cek klinik, saya dpt rujukan untuk cek ke  jantung. saya ingin mengetahui pendapat dari  disini. apa pencegahannya dan pantangan2 makanan dan lainnya. terimakasih !"
1277,1277,2290,2290,aritmia,/komunitas/topic/irama-jantung-tidak-teratur-2,",   , saya olahragawan, ketika saya cek nadi itu 60 keatas per menit, apakah aman untuk olahragawan? dan apakah baik olahraga setiap hari seperti joging,silat dan volley?
umur saya 18 tahun .
tolong dijawab , makasih"
1795,1795,2808,2808,serangan-jantung,/komunitas/topic/ap-bis-d-sebut-gejala-alzhaimer," pp sy mengidap gjl darah tinggi.4thn belakngan in beliau sering bengong atw ngelamun d sela sela beliau sedang ngobrol,trkadang lm gk sadar ny...klo d sentuh badan ny...bru sadar.it pun klo sadar ,trus d tnya...(np pa?) dia terus ngomong sdkit ngelantur gt....ap it gejala alzhaimer? usia pp 60 thnn la"
1774,1774,2787,2787,serangan-jantung,/komunitas/topic/tanda-penyakit-jantung," sering berkeringat dingin, disaat saya jogging 2 badan saya berkeringat tapi dingin tidak panas seperti pada umumnya, disaat saya dirumah juga saya sering berkeringan berlebihan dan juga dinging , dada saya terasa sakit terkadang dan jantung saya berdetaknya suka tidak teratur, saya juga cepat lemas  padahal saya sering makan 3x sehari, mohon dibalas yaa  apakah ini penyakit jantung atau tidak ?? :)"
798,798,598,598,penyakit-jantung-bawaan,/komunitas/topic/adanya-benjolan-dibagian-leher-bayi,".. tolong pncerahan n.. saya punya ponakan masih bayi umur 2 bulan.. udah 2 hari ini ada benjolan dibagian lehernya... disertai demam.. nangis terus2n... tadi pagi sudah dibawa ke rumah sakit terdekat.. kata nya ada bocor dibagian jantung si bayi.. nah yang  ... apa kah dugaan  tersebut benar atau tidak... saya bilang dugaan karena mmg sibayi blom masuk ke usg.. tolong penjelasannya ... trimakasih
"
1580,1580,2593,2593,serangan-jantung,/komunitas/topic/kenapa-setelah-saya-minum-obat-ini-langsung-keringat-mengalir-deras,"  ,
sebelumnya saya mempunya penyakit abses di sekitar anus sehingga mengganggu aktifitas sayang setelat di rawat di rs saya memutus kn untuk raeat jalan saya di beri obat mefinalÃ¢Â®500 mefenamic acid 500 ml, ranitidin, amoxsan Ã¢Â®500 amoxicillin 500 mg, trichodazolÃ¢Â®500 metronidazol 500 mg.
setelah saya meminum semuanya seluruh badan saya dibanjiri keringat bahkan kringat itu keluar hingga 1-2 jam. itu knpa yh  apa kah aman untuk tubuh saya. "
1126,1126,2139,2139,gagal-jantung,/komunitas/topic/nyeri-97,",
 , sudah beberapa kali ini saya sering mengalami nyeri dari tulang punggung hingga ke kepala dan dada terasa nyeri sampe harus bernapas perlahan saat sedang emosi. kira2 saya  ter dan apa yg harus saya lakukan untuk menanganinya ?
"
815,815,615,615,penyakit-jantung-bawaan,/komunitas/topic/obat-nafsu-mkn-untuk-penyskit-jantung-bawaan,",sy penderita jantung bawaan. sy minum obat digoxin bisoprolol valsartan & furosemid. badan sy kurus . sy ingin menambah berat badan. bolehkan sy minum obat nafsu mkn yg ber bpom? terima ksh ..."
1432,1432,2445,2445,serangan-jantung,/komunitas/topic/penyempitan-pembuluh-darah,. bagimana caranya kkita lakukan pertolongan pertama pada orang yang mengalami penyempitan pembulu darah pada bagian jantung?
1023,1023,898,898,aritmia,/komunitas/topic/irama-jantung-aneh,", pada pagi hari cuaca yg dingin saya sedang di luar mengasuh anak, tiba2 sekitar 3 detik irama jantung terasa aneh seperti sedang terjatuh dari ketinggian lalu berdebar2   tapi tidak sesak ?
"
540,540,340,340,aterosklerosis,/komunitas/topic/betis-kaki-kanan-sering-tiba-keram-di-sebkan," ,  , sy sering sekali kerm di betis sebelah kanan sy umur 26 tahun, perempuan, dan tidak sedang hamil, apa solusin? mksh sebelumnya
"
325,325,50,50,penyakit-jantung-bawaan,/komunitas/topic/penyakit-jantung-bawaan-11," apa perbedaan penyakit jantung ringan dan penyakit jantung komplek mohon penjelasannya terimakasih
"
859,859,659,659,penyakit-jantung-koroner,/komunitas/topic/pergelangan-kaki-bengkak-setelah-pasang-ring-jantung,"  ,  sebulan yg lalu melakukan operasi pasang ring jantung karena mengalami jantung koroner disebabkan hipertensi dan keturunan. saat setelah operasi  memwriksa kaki  dan tdk bengkak sampai melakukan rawat jalan pun tdk bengkak di kakinya. tetapi setelah sebulan  pergelangan kakinya bengkak namun hanya di kaki kiri yg bengkaknya lebih besar. itu disebabkan karna apa  kaki bengkak gitu? apakah saya harus bawa  ke rs?
"
695,695,495,495,aritmia,/komunitas/topic/sesak-nafas-646,", saya sering tibaÃ¢Â² sesak nafas, kaki dingin, pusing, gelisah, tpi tidak ada batuk. tapi waktu saya diperiksa ke , paruÃ¢Â² saya baik . gejala penyakit apa yah ini ?
"
1156,1156,2169,2169,gagal-jantung,/komunitas/topic/apa-obat-kaki-bengkak-dan-bercak-merah, pp sya kakinya bengkah.yg lbh parahnya yg sblh kanan disertai bercak merah di atas mata kaki dbawah betis.it knp ya.dn ap ya obatnya.pp sya gemuk dan knyanya pnya pnykit jantung.
404,404,129,129,penyakit-jantung-koroner,/komunitas/topic/apakah-jantung,"..sya a, a tiap habis buang air kecil dada kiri nya selalu ngerasain sakit. itu  ?mohon pjlasan nter.trims
"
1733,1733,2746,2746,serangan-jantung,/komunitas/topic/sesak-nafas-25,"
 sering sesak nafas apabila terlambat atau nafas terasa pendek..buat berjalan pun terasa susah..mohon penjelasann
trimaksih."
1243,1243,2256,2256,aritmia,/komunitas/topic/mengapa-jantung-tetasa-berdetak-lebih-cepat-lalu-menjadi-susah-tidur,",  .. akhir akhir ini saya merasa jantung saya berdetak lebih cepat dan sepertinya denyut2 lainnya juga lebih cepat , lalu saya menjadi susah tidur.."
714,714,514,514,serangan-jantung,/komunitas/topic/rahang-serasa-nyeri,"slmt ... ,  sering rahang nya terasa nyeri dan rasa nyeri itu sampai ke dada..  ? dan bagaimana cara untuk mengatasinya ?
"
591,591,391,391,gagal-jantung,/komunitas/topic/keluar-darah-dari-tenggorokan-3,"slmt pagi menjelang ,gini ,kemaren mlm saya lg kumpul sama tmn2 dirumah nya,trus tiba2 ada yg aneh di tenggorokan saya,setelah saya meludah itu ternyata darah yg keluar dari tenggorokan saya,tapi beberapa menit sebelum itu saya memang batuk dlu ,kira2   ?bulan2 sebelum nya saya memang sudah batuk tapi tidak sering,paling dalam sehari batuk nya sekali atau dua kali,cuma memang susah buat sembuhnya,malah udah berobat juga,kesini2 nya saya udh tidak batuk lagi,cuma ya kemaren aja sebelum keluar darah itu batuk dulu,mohon pencerahan n
"
906,906,781,781,gagal-jantung,/komunitas/topic/penggunaan-obat-golongan-yang-sama-bolehka,",   , ada seorang pasien chf diberikan obat lansoprazol oral dan pantoprazol injeksi, apa kegunaan dari kedua obat tersebut digunakan, sedangkan kedua obat tersebut merupakan golongan obat yang sama? apakah ada hubungannya dengan sesak nafas yang dialami pasien? 
"
